city,avg_temp
Kabul,14.29
Kabul,14.57
Kabul,13.69
Kabul,13.89
Kabul,14.69
Kabul,14.11
Kabul,14.11
Kabul,14.68
Kabul,13.35
Kabul,14.18
Kabul,13.61
Kabul,14.17
Kabul,13.66
Kabul,13.93
Kabul,14.08
Kabul,13.50
Kabul,13.95
Kabul,14.25
Kabul,14.04
Kabul,14.29
Kabul,15.22
Kabul,13.96
Kabul,14.12
Kabul,14.05
Kabul,14.11
Kabul,13.55
Kabul,14.80
Kabul,14.47
Kabul,13.74
Kabul,13.83
Kabul,14.07
Kabul,13.91
Kabul,14.07
Kabul,14.03
Kabul,13.88
Kabul,13.72
Kabul,13.89
Kabul,14.42
Kabul,14.11
Kabul,13.89
Kabul,13.46
Kabul,14.39
Kabul,14.08
Kabul,14.44
Kabul,14.40
Kabul,14.70
Kabul,15.71
Kabul,14.69
Kabul,14.35
Kabul,14.35
Kabul,14.04
Kabul,15.24
Kabul,15.44
Kabul,14.53
Kabul,14.17
Kabul,13.51
Kabul,14.41
Kabul,14.73
Kabul,15.08
Kabul,14.24
Kabul,14.72
Kabul,14.58
Kabul,13.13
Kabul,15.04
Kabul,14.50
Kabul,14.54
Kabul,14.23
Kabul,14.10
Kabul,15.01
Kabul,13.73
Kabul,13.90
Kabul,14.39
Kabul,13.84
Kabul,13.85
Kabul,14.45
Kabul,15.22
Kabul,15.10
Kabul,13.46
Kabul,14.43
Kabul,13.95
Kabul,13.71
Kabul,14.08
Kabul,14.81
Kabul,14.42
Kabul,14.51
Kabul,15.03
Kabul,14.96
Kabul,14.12
Kabul,14.43
Kabul,14.95
Kabul,15.52
Kabul,14.71
Kabul,15.46
Kabul,15.76
Kabul,14.46
Kabul,15.45
Kabul,14.57
Kabul,14.35
Kabul,14.96
Kabul,14.94
Kabul,15.04
Kabul,14.87
Kabul,14.77
Kabul,15.14
Kabul,15.89
Kabul,15.82
Kabul,15.85
Kabul,15.71
Kabul,15.13
Kabul,16.13
Kabul,14.85
Kabul,15.80
Kabul,15.52
Kabul,15.48
Kabul,15.09
Kabul,15.68
Kabul,15.81
Kabul,14.51
Kabul,16.21
Kaduna,26.69
Kaduna,24.70
Kaduna,25.68
Kaduna,25.18
Kaduna,25.16
Kaduna,25.25
Kaduna,26.35
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,
Kaduna,25.66
Kaduna,25.51
Kaduna,25.17
Kaduna,25.48
Kaduna,25.71
Kaduna,25.79
Kaduna,25.16
Kaduna,25.35
Kaduna,25.73
Kaduna,25.31
Kaduna,25.67
Kaduna,25.79
Kaduna,24.14
Kaduna,25.08
Kaduna,24.62
Kaduna,24.91
Kaduna,24.99
Kaduna,24.24
Kaduna,24.78
Kaduna,25.01
Kaduna,25.00
Kaduna,25.15
Kaduna,25.42
Kaduna,25.23
Kaduna,25.69
Kaduna,25.21
Kaduna,25.57
Kaduna,25.69
Kaduna,25.58
Kaduna,25.33
Kaduna,25.23
Kaduna,24.85
Kaduna,24.92
Kaduna,25.36
Kaduna,24.97
Kaduna,25.37
Kaduna,25.58
Kaduna,25.47
Kaduna,25.32
Kaduna,25.25
Kaduna,26.01
Kaduna,26.29
Kaduna,25.99
Kaduna,25.63
Kaduna,26.39
Kaduna,25.75
Kaduna,26.17
Kaduna,25.46
Kaduna,25.93
Kaduna,26.10
Kaduna,25.89
Kaduna,26.14
Kaduna,25.65
Kaduna,26.28
Kaduna,26.14
Kaduna,26.20
Kaduna,25.83
Kaduna,26.28
Kaduna,26.70
Kaduna,25.98
Kaduna,26.30
Kaduna,25.98
Kaduna,26.21
Kaduna,26.08
Kaduna,26.09
Kaduna,26.38
Kaduna,25.90
Kaduna,26.27
Kaduna,26.79
Kaduna,26.59
Kaduna,26.04
Kaduna,26.21
Kaduna,25.91
Kaduna,25.94
Kaduna,26.34
Kaduna,25.70
Kaduna,26.29
Kaduna,25.83
Kaduna,25.87
Kaduna,25.78
Kaduna,25.89
Kaduna,25.73
Kaduna,25.61
Kaduna,25.73
Kaduna,25.77
Kaduna,26.14
Kaduna,25.96
Kaduna,25.96
Kaduna,25.52
Kaduna,25.79
Kaduna,26.26
Kaduna,25.82
Kaduna,25.85
Kaduna,25.86
Kaduna,25.72
Kaduna,26.00
Kaduna,26.35
Kaduna,26.09
Kaduna,25.97
Kaduna,26.02
Kaduna,26.67
Kaduna,25.80
Kaduna,25.63
Kaduna,25.95
Kaduna,26.02
Kaduna,25.85
Kaduna,26.19
Kaduna,26.13
Kaduna,25.94
Kaduna,26.09
Kaduna,26.20
Kaduna,26.21
Kaduna,26.13
Kaduna,26.23
Kaduna,26.85
Kaduna,26.17
Kaduna,25.50
Kaduna,26.56
Kaduna,26.12
Kaduna,25.76
Kaduna,26.25
Kaduna,25.90
Kaduna,26.37
Kaduna,26.39
Kaduna,26.30
Kaduna,26.73
Kaduna,26.65
Kaduna,26.07
Kaduna,26.33
Kaduna,26.73
Kaduna,26.58
Kaduna,26.73
Kaduna,26.94
Kaduna,27.03
Kaduna,26.99
Kaduna,26.41
Kaduna,27.03
Kaduna,27.21
Kaduna,26.93
Kaduna,26.68
Kaduna,27.16
Kampala,22.47
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,22.88
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,22.58
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,
Kampala,22.31
Kampala,22.55
Kampala,23.12
Kampala,23.28
Kampala,
Kampala,22.68
Kampala,22.89
Kampala,22.72
Kampala,22.60
Kampala,22.41
Kampala,22.67
Kampala,22.66
Kampala,22.49
Kampala,22.59
Kampala,23.07
Kampala,22.72
Kampala,22.66
Kampala,22.87
Kampala,22.61
Kampala,22.95
Kampala,22.92
Kampala,22.92
Kampala,23.06
Kampala,23.41
Kampala,23.06
Kampala,23.19
Kampala,24.11
Kampala,23.43
Kampala,23.23
Kampala,22.48
Kampala,22.85
Kampala,22.76
Kampala,22.79
Kampala,22.73
Kampala,22.50
Kampala,22.76
Kampala,23.19
Kampala,23.27
Kampala,22.93
Kampala,23.14
Kampala,23.26
Kampala,22.92
Kampala,22.59
Kampala,23.13
Kampala,23.05
Kampala,22.81
Kampala,22.85
Kampala,22.58
Kampala,22.73
Kampala,23.06
Kampala,23.06
Kampala,22.89
Kampala,23.38
Kampala,23.32
Kampala,23.23
Kampala,23.25
Kampala,23.55
Kampala,23.12
Kampala,23.22
Kampala,23.28
Kampala,23.38
Kampala,23.15
Kampala,23.14
Kampala,23.15
Kampala,23.27
Kampala,23.34
Kampala,23.64
Kampala,23.26
Kampala,23.25
Kampala,23.23
Kampala,23.22
Kampala,23.28
Kampala,23.02
Kampala,23.15
Kampala,23.56
Kampala,23.17
Kampala,23.09
Kampala,23.27
Kampala,23.48
Kampala,23.15
Kampala,23.07
Kampala,22.83
Kampala,23.46
Kampala,23.52
Kampala,23.30
Kampala,23.18
Kampala,23.18
Kampala,23.06
Kampala,23.03
Kampala,22.98
Kampala,23.21
Kampala,23.37
Kampala,23.20
Kampala,22.93
Kampala,23.39
Kampala,23.15
Kampala,23.07
Kampala,23.48
Kampala,23.47
Kampala,23.16
Kampala,23.24
Kampala,23.32
Kampala,23.44
Kampala,23.36
Kampala,23.42
Kampala,23.83
Kampala,23.56
Kampala,23.50
Kampala,23.79
Kampala,23.63
Kampala,23.45
Kampala,23.71
Kampala,24.20
Kampala,23.72
Kampala,23.16
Kampala,23.36
Kampala,23.30
Kampala,23.46
Kampala,23.62
Kampala,23.60
Kampala,23.72
Kampala,23.49
Kampala,24.04
Kampala,23.97
Kampala,23.52
Kampala,23.75
Kampala,23.47
Kampala,23.99
Kampala,24.03
Kampala,24.02
Kampala,24.29
Kampala,23.95
Kampala,23.68
Kampala,23.68
Kampala,24.18
Kampala,24.14
Kampala,23.89
Kampala,24.03
Kampala,24.13
Kano,26.32
Kano,25.43
Kano,25.98
Kano,25.78
Kano,25.31
Kano,25.25
Kano,25.22
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,
Kano,26.55
Kano,25.55
Kano,25.41
Kano,25.38
Kano,25.96
Kano,26.13
Kano,25.48
Kano,25.57
Kano,26.01
Kano,25.52
Kano,25.86
Kano,26.06
Kano,22.60
Kano,25.28
Kano,24.95
Kano,25.22
Kano,25.31
Kano,24.51
Kano,25.06
Kano,25.33
Kano,25.31
Kano,25.43
Kano,25.76
Kano,25.48
Kano,25.92
Kano,25.48
Kano,25.82
Kano,25.92
Kano,25.87
Kano,25.65
Kano,25.47
Kano,25.08
Kano,24.97
Kano,25.53
Kano,25.07
Kano,25.61
Kano,25.90
Kano,25.64
Kano,25.70
Kano,25.34
Kano,26.31
Kano,26.71
Kano,26.36
Kano,25.82
Kano,26.63
Kano,26.08
Kano,26.35
Kano,25.51
Kano,26.04
Kano,26.31
Kano,26.09
Kano,26.35
Kano,26.01
Kano,26.52
Kano,26.45
Kano,26.59
Kano,26.08
Kano,26.56
Kano,27.07
Kano,26.25
Kano,26.62
Kano,26.17
Kano,26.49
Kano,26.27
Kano,26.14
Kano,26.55
Kano,26.26
Kano,26.50
Kano,27.08
Kano,26.87
Kano,26.33
Kano,26.40
Kano,25.93
Kano,26.12
Kano,26.51
Kano,25.85
Kano,26.53
Kano,25.91
Kano,26.02
Kano,25.92
Kano,25.93
Kano,26.07
Kano,25.77
Kano,26.02
Kano,25.90
Kano,26.44
Kano,26.04
Kano,26.24
Kano,25.47
Kano,26.12
Kano,26.61
Kano,26.05
Kano,26.00
Kano,26.00
Kano,25.94
Kano,26.20
Kano,26.78
Kano,26.21
Kano,26.16
Kano,26.53
Kano,27.05
Kano,25.97
Kano,25.89
Kano,26.31
Kano,26.04
Kano,26.13
Kano,26.44
Kano,26.37
Kano,26.15
Kano,26.37
Kano,26.30
Kano,26.53
Kano,26.38
Kano,26.60
Kano,27.01
Kano,26.33
Kano,25.63
Kano,26.85
Kano,26.43
Kano,25.96
Kano,26.51
Kano,26.13
Kano,26.56
Kano,26.64
Kano,26.66
Kano,26.93
Kano,26.85
Kano,26.38
Kano,26.47
Kano,26.96
Kano,26.83
Kano,26.99
Kano,27.27
Kano,27.26
Kano,27.25
Kano,26.71
Kano,27.48
Kano,27.64
Kano,27.20
Kano,26.87
Kano,27.76
Kanpur,24.59
Kanpur,26.21
Kanpur,23.82
Kanpur,24.85
Kanpur,24.79
Kanpur,23.74
Kanpur,25.23
Kanpur,24.98
Kanpur,25.30
Kanpur,24.89
Kanpur,24.80
Kanpur,24.39
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,24.14
Kanpur,23.32
Kanpur,23.67
Kanpur,23.33
Kanpur,23.45
Kanpur,23.80
Kanpur,23.44
Kanpur,23.67
Kanpur,24.43
Kanpur,24.55
Kanpur,24.29
Kanpur,24.89
Kanpur,24.69
Kanpur,24.71
Kanpur,24.90
Kanpur,24.49
Kanpur,24.30
Kanpur,24.61
Kanpur,24.05
Kanpur,24.30
Kanpur,24.44
Kanpur,24.36
Kanpur,23.43
Kanpur,24.17
Kanpur,24.06
Kanpur,24.03
Kanpur,24.10
Kanpur,24.35
Kanpur,24.17
Kanpur,24.32
Kanpur,24.30
Kanpur,23.93
Kanpur,24.19
Kanpur,24.65
Kanpur,24.18
Kanpur,24.03
Kanpur,24.05
Kanpur,24.44
Kanpur,24.37
Kanpur,24.19
Kanpur,24.53
Kanpur,24.63
Kanpur,24.76
Kanpur,23.45
Kanpur,23.86
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,
Kanpur,26.76
Kanpur,24.65
Kanpur,24.75
Kanpur,24.43
Kanpur,24.57
Kanpur,24.44
Kanpur,24.51
Kanpur,24.52
Kanpur,24.62
Kanpur,24.53
Kanpur,24.84
Kanpur,24.67
Kanpur,24.83
Kanpur,24.94
Kanpur,24.43
Kanpur,24.79
Kanpur,24.44
Kanpur,24.39
Kanpur,24.35
Kanpur,24.21
Kanpur,24.11
Kanpur,24.44
Kanpur,24.31
Kanpur,24.52
Kanpur,24.90
Kanpur,24.53
Kanpur,24.30
Kanpur,25.06
Kanpur,23.53
Kanpur,24.54
Kanpur,24.68
Kanpur,25.57
Kanpur,25.32
Kanpur,24.94
Kanpur,25.02
Kanpur,25.14
Kanpur,25.02
Kanpur,25.17
Kanpur,24.82
Kanpur,24.56
Kanpur,24.13
Kanpur,24.79
Kanpur,24.68
Kanpur,24.93
Kanpur,24.52
Kanpur,24.47
Kanpur,24.79
Kanpur,24.71
Kanpur,24.51
Kanpur,24.77
Kanpur,25.06
Kanpur,24.58
Kanpur,23.60
Kanpur,24.72
Kanpur,24.48
Kanpur,24.76
Kanpur,25.35
Kanpur,24.74
Kanpur,25.00
Kanpur,24.94
Kanpur,24.40
Kanpur,24.58
Kanpur,24.60
Kanpur,25.28
Kanpur,24.99
Kanpur,24.91
Kanpur,25.36
Kanpur,25.21
Kanpur,24.28
Kanpur,24.64
Kanpur,24.60
Kanpur,24.33
Kanpur,24.32
Kanpur,24.71
Kanpur,24.75
Kanpur,24.65
Kanpur,25.67
Kanpur,25.09
Kanpur,24.94
Kanpur,24.59
Kanpur,24.41
Kanpur,24.95
Kanpur,25.21
Kanpur,25.02
Kanpur,25.00
Kanpur,24.43
Kanpur,25.12
Kanpur,25.31
Kanpur,25.54
Kanpur,25.15
Kanpur,24.70
Kanpur,24.75
Kanpur,24.66
Kanpur,25.74
Kanpur,25.30
Kanpur,25.23
Kanpur,24.53
Kanpur,24.82
Kanpur,24.90
Kanpur,24.98
Kanpur,24.98
Kanpur,25.58
Kanpur,24.77
Kanpur,24.64
Kanpur,25.43
Kanpur,24.93
Kanpur,24.09
Kanpur,25.06
Kanpur,25.23
Kanpur,25.14
Kanpur,24.82
Kanpur,25.05
Kanpur,25.15
Kanpur,24.66
Kanpur,25.51
Kanpur,25.31
Kanpur,25.05
Kanpur,24.92
Kanpur,24.43
Kanpur,25.00
Kanpur,25.44
Kanpur,25.00
Kanpur,25.82
Kanpur,25.60
Kanpur,24.95
Kanpur,25.12
Kanpur,25.32
Kanpur,25.27
Kanpur,25.27
Kanpur,25.33
Kanpur,25.55
Kanpur,25.31
Kanpur,24.71
Kanpur,25.46
Kanpur,25.78
Kanpur,25.35
Kanpur,25.33
Kanpur,26.12
Kanpur,25.41
Kanpur,25.59
Kanpur,25.62
Kanpur,25.85
Kanpur,25.44
Kanpur,25.11
Kanpur,25.99
Kanpur,26.02
Kanpur,25.06
Kanpur,25.45
Kanpur,26.12
Kansas City,13.72
Kansas City,11.33
Kansas City,-5.40
Kansas City,
Kansas City,
Kansas City,
Kansas City,
Kansas City,
Kansas City,
Kansas City,
Kansas City,10.57
Kansas City,10.92
Kansas City,11.42
Kansas City,12.04
Kansas City,
Kansas City,13.10
Kansas City,4.69
Kansas City,12.72
Kansas City,11.26
Kansas City,11.49
Kansas City,8.28
Kansas City,1.11
Kansas City,
Kansas City,11.83
Kansas City,11.41
Kansas City,11.21
Kansas City,11.32
Kansas City,11.00
Kansas City,11.57
Kansas City,11.62
Kansas City,11.99
Kansas City,11.78
Kansas City,11.65
Kansas City,11.94
Kansas City,11.49
Kansas City,11.82
Kansas City,11.99
Kansas City,4.18
Kansas City,11.75
Kansas City,11.57
Kansas City,12.21
Kansas City,11.98
Kansas City,11.85
Kansas City,12.17
Kansas City,12.32
Kansas City,12.14
Kansas City,12.21
Kansas City,12.20
Kansas City,11.90
Kansas City,11.68
Kansas City,11.45
Kansas City,10.61
Kansas City,10.65
Kansas City,10.83
Kansas City,10.19
Kansas City,11.39
Kansas City,11.24
Kansas City,10.66
Kansas City,10.09
Kansas City,10.39
Kansas City,11.33
Kansas City,10.80
Kansas City,10.58
Kansas City,10.93
Kansas City,11.61
Kansas City,11.20
Kansas City,11.39
Kansas City,12.52
Kansas City,11.69
Kansas City,12.40
Kansas City,12.36
Kansas City,11.80
Kansas City,12.88
Kansas City,10.68
Kansas City,11.95
Kansas City,12.49
Kansas City,12.67
Kansas City,10.86
Kansas City,10.11
Kansas City,11.22
Kansas City,10.50
Kansas City,12.00
Kansas City,11.41
Kansas City,11.27
Kansas City,11.98
Kansas City,10.46
Kansas City,11.63
Kansas City,12.17
Kansas City,12.55
Kansas City,10.43
Kansas City,11.00
Kansas City,10.91
Kansas City,11.28
Kansas City,11.80
Kansas City,11.10
Kansas City,11.38
Kansas City,12.83
Kansas City,11.43
Kansas City,10.23
Kansas City,10.48
Kansas City,11.79
Kansas City,11.34
Kansas City,12.49
Kansas City,11.90
Kansas City,11.37
Kansas City,11.58
Kansas City,11.22
Kansas City,11.59
Kansas City,11.03
Kansas City,10.97
Kansas City,11.00
Kansas City,10.51
Kansas City,12.03
Kansas City,11.96
Kansas City,10.39
Kansas City,10.54
Kansas City,11.81
Kansas City,9.91
Kansas City,11.12
Kansas City,11.90
Kansas City,12.78
Kansas City,12.04
Kansas City,11.83
Kansas City,11.87
Kansas City,12.22
Kansas City,10.55
Kansas City,10.75
Kansas City,10.16
Kansas City,11.22
Kansas City,11.47
Kansas City,10.81
Kansas City,11.71
Kansas City,11.93
Kansas City,11.40
Kansas City,10.97
Kansas City,10.93
Kansas City,12.26
Kansas City,10.97
Kansas City,12.31
Kansas City,12.11
Kansas City,11.55
Kansas City,11.32
Kansas City,12.18
Kansas City,12.14
Kansas City,11.20
Kansas City,11.03
Kansas City,10.87
Kansas City,11.19
Kansas City,11.78
Kansas City,11.62
Kansas City,12.33
Kansas City,11.71
Kansas City,11.85
Kansas City,12.82
Kansas City,10.80
Kansas City,12.61
Kansas City,12.25
Kansas City,11.56
Kansas City,11.60
Kansas City,10.41
Kansas City,12.30
Kansas City,11.88
Kansas City,11.58
Kansas City,13.68
Kansas City,12.75
Kansas City,12.12
Kansas City,10.77
Kansas City,12.07
Kansas City,11.67
Kansas City,12.04
Kansas City,12.21
Kansas City,10.80
Kansas City,12.43
Kansas City,13.82
Kansas City,11.99
Kansas City,13.16
Kansas City,13.49
Kansas City,11.85
Kansas City,12.47
Kansas City,11.36
Kansas City,13.67
Kansas City,13.35
Kansas City,11.29
Kansas City,13.14
Kansas City,12.08
Kansas City,11.64
Kansas City,12.15
Kansas City,11.53
Kansas City,13.52
Kansas City,12.11
Kansas City,12.03
Kansas City,12.19
Kansas City,11.20
Kansas City,10.96
Kansas City,12.50
Kansas City,13.41
Kansas City,13.74
Kansas City,12.46
Kansas City,13.04
Kansas City,12.21
Kansas City,11.56
Kansas City,12.07
Kansas City,11.46
Kansas City,11.48
Kansas City,11.85
Kansas City,12.37
Kansas City,12.62
Kansas City,12.49
Kansas City,11.74
Kansas City,11.80
Kansas City,11.77
Kansas City,11.60
Kansas City,12.11
Kansas City,12.37
Kansas City,11.73
Kansas City,12.62
Kansas City,12.27
Kansas City,12.43
Kansas City,11.98
Kansas City,12.41
Kansas City,11.14
Kansas City,10.89
Kansas City,12.62
Kansas City,12.62
Kansas City,11.48
Kansas City,12.09
Kansas City,12.26
Kansas City,11.21
Kansas City,13.04
Kansas City,13.45
Kansas City,12.57
Kansas City,11.46
Kansas City,13.26
Kansas City,13.22
Kansas City,12.43
Kansas City,11.34
Kansas City,12.37
Kansas City,12.04
Kansas City,11.33
Kansas City,11.96
Kansas City,13.81
Kansas City,13.32
Kansas City,12.73
Kansas City,13.09
Kansas City,13.00
Kansas City,12.56
Kansas City,12.56
Kansas City,13.27
Kansas City,13.77
Kansas City,13.18
Kansas City,11.61
Kansas City,12.03
Kansas City,12.68
Kansas City,12.79
Kansas City,14.79
Kansas City,13.99
Karachi,25.89
Karachi,27.03
Karachi,25.59
Karachi,26.14
Karachi,26.05
Karachi,25.52
Karachi,26.45
Karachi,26.20
Karachi,26.49
Karachi,26.14
Karachi,26.06
Karachi,25.85
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,25.40
Karachi,24.86
Karachi,24.92
Karachi,24.46
Karachi,24.69
Karachi,25.43
Karachi,24.85
Karachi,25.01
Karachi,25.62
Karachi,25.69
Karachi,25.40
Karachi,26.12
Karachi,
Karachi,25.95
Karachi,26.23
Karachi,25.73
Karachi,25.54
Karachi,25.94
Karachi,25.24
Karachi,25.42
Karachi,25.66
Karachi,25.72
Karachi,24.85
Karachi,25.30
Karachi,25.17
Karachi,25.17
Karachi,25.32
Karachi,25.44
Karachi,25.75
Karachi,25.64
Karachi,25.58
Karachi,25.24
Karachi,25.42
Karachi,
Karachi,
Karachi,25.37
Karachi,25.42
Karachi,25.44
Karachi,25.61
Karachi,25.62
Karachi,25.63
Karachi,25.77
Karachi,25.93
Karachi,24.94
Karachi,25.15
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,
Karachi,24.10
Karachi,27.16
Karachi,26.55
Karachi,23.06
Karachi,26.00
Karachi,25.75
Karachi,25.96
Karachi,25.87
Karachi,25.33
Karachi,25.95
Karachi,25.93
Karachi,25.52
Karachi,25.35
Karachi,25.61
Karachi,25.61
Karachi,25.89
Karachi,25.74
Karachi,25.74
Karachi,26.02
Karachi,25.73
Karachi,25.80
Karachi,26.32
Karachi,25.30
Karachi,25.48
Karachi,25.94
Karachi,26.45
Karachi,26.09
Karachi,26.24
Karachi,26.35
Karachi,26.51
Karachi,26.18
Karachi,26.75
Karachi,25.74
Karachi,26.10
Karachi,25.55
Karachi,25.84
Karachi,25.84
Karachi,25.70
Karachi,25.62
Karachi,25.52
Karachi,25.50
Karachi,26.29
Karachi,25.85
Karachi,26.11
Karachi,26.24
Karachi,25.86
Karachi,25.59
Karachi,25.52
Karachi,25.69
Karachi,26.07
Karachi,26.20
Karachi,26.03
Karachi,25.48
Karachi,26.06
Karachi,25.95
Karachi,26.12
Karachi,25.63
Karachi,26.01
Karachi,25.91
Karachi,25.83
Karachi,26.29
Karachi,26.11
Karachi,25.90
Karachi,25.88
Karachi,25.69
Karachi,26.01
Karachi,25.82
Karachi,25.79
Karachi,25.75
Karachi,26.22
Karachi,26.76
Karachi,26.30
Karachi,26.17
Karachi,26.03
Karachi,25.72
Karachi,26.13
Karachi,26.38
Karachi,26.30
Karachi,26.16
Karachi,25.48
Karachi,26.29
Karachi,26.26
Karachi,26.78
Karachi,26.37
Karachi,26.19
Karachi,25.75
Karachi,25.84
Karachi,26.84
Karachi,26.33
Karachi,26.20
Karachi,25.90
Karachi,26.11
Karachi,26.63
Karachi,25.86
Karachi,26.17
Karachi,26.14
Karachi,25.94
Karachi,25.91
Karachi,26.43
Karachi,26.44
Karachi,26.21
Karachi,25.93
Karachi,26.12
Karachi,26.20
Karachi,25.87
Karachi,26.09
Karachi,26.84
Karachi,26.21
Karachi,26.28
Karachi,26.68
Karachi,26.57
Karachi,26.29
Karachi,26.10
Karachi,25.91
Karachi,26.34
Karachi,26.10
Karachi,26.88
Karachi,27.21
Karachi,26.25
Karachi,26.39
Karachi,26.34
Karachi,26.36
Karachi,27.25
Karachi,26.36
Karachi,26.63
Karachi,26.50
Karachi,26.29
Karachi,27.36
Karachi,27.14
Karachi,27.12
Karachi,27.28
Karachi,27.20
Karachi,26.97
Karachi,27.50
Karachi,26.80
Karachi,26.73
Karachi,27.21
Karachi,26.74
Karachi,27.41
Karachi,27.45
Karachi,27.02
Karachi,26.75
Karachi,27.21
Kathmandu,14.51
Kathmandu,15.88
Kathmandu,14.33
Kathmandu,14.76
Kathmandu,14.69
Kathmandu,14.26
Kathmandu,15.10
Kathmandu,14.85
Kathmandu,15.15
Kathmandu,14.78
Kathmandu,14.70
Kathmandu,14.68
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,14.04
Kathmandu,13.52
Kathmandu,13.56
Kathmandu,13.25
Kathmandu,13.34
Kathmandu,13.67
Kathmandu,13.26
Kathmandu,13.53
Kathmandu,14.35
Kathmandu,14.51
Kathmandu,14.14
Kathmandu,14.77
Kathmandu,14.59
Kathmandu,14.59
Kathmandu,14.84
Kathmandu,14.38
Kathmandu,14.18
Kathmandu,14.55
Kathmandu,13.89
Kathmandu,14.15
Kathmandu,14.34
Kathmandu,14.23
Kathmandu,13.25
Kathmandu,14.10
Kathmandu,13.95
Kathmandu,13.89
Kathmandu,13.93
Kathmandu,14.29
Kathmandu,14.15
Kathmandu,14.24
Kathmandu,14.28
Kathmandu,13.82
Kathmandu,14.05
Kathmandu,14.46
Kathmandu,14.05
Kathmandu,13.81
Kathmandu,13.89
Kathmandu,14.37
Kathmandu,14.28
Kathmandu,14.04
Kathmandu,14.44
Kathmandu,14.53
Kathmandu,14.74
Kathmandu,13.67
Kathmandu,13.78
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,
Kathmandu,16.56
Kathmandu,14.52
Kathmandu,14.62
Kathmandu,14.27
Kathmandu,15.29
Kathmandu,14.34
Kathmandu,14.45
Kathmandu,14.47
Kathmandu,14.55
Kathmandu,14.40
Kathmandu,14.50
Kathmandu,14.52
Kathmandu,14.49
Kathmandu,14.66
Kathmandu,14.74
Kathmandu,14.64
Kathmandu,14.47
Kathmandu,14.43
Kathmandu,14.13
Kathmandu,14.14
Kathmandu,14.17
Kathmandu,14.44
Kathmandu,14.08
Kathmandu,14.39
Kathmandu,14.93
Kathmandu,14.38
Kathmandu,14.21
Kathmandu,14.79
Kathmandu,13.65
Kathmandu,14.53
Kathmandu,14.40
Kathmandu,15.12
Kathmandu,14.97
Kathmandu,14.85
Kathmandu,14.65
Kathmandu,14.86
Kathmandu,14.87
Kathmandu,14.84
Kathmandu,14.67
Kathmandu,14.60
Kathmandu,13.66
Kathmandu,14.70
Kathmandu,14.49
Kathmandu,15.01
Kathmandu,14.74
Kathmandu,14.52
Kathmandu,14.50
Kathmandu,14.43
Kathmandu,14.10
Kathmandu,14.49
Kathmandu,15.01
Kathmandu,14.77
Kathmandu,14.02
Kathmandu,14.28
Kathmandu,14.47
Kathmandu,14.66
Kathmandu,14.86
Kathmandu,14.70
Kathmandu,14.72
Kathmandu,14.99
Kathmandu,14.18
Kathmandu,14.55
Kathmandu,14.53
Kathmandu,15.10
Kathmandu,14.71
Kathmandu,14.64
Kathmandu,15.14
Kathmandu,14.98
Kathmandu,14.38
Kathmandu,14.64
Kathmandu,14.56
Kathmandu,14.30
Kathmandu,14.37
Kathmandu,14.63
Kathmandu,14.82
Kathmandu,14.73
Kathmandu,15.49
Kathmandu,15.15
Kathmandu,14.86
Kathmandu,14.48
Kathmandu,14.42
Kathmandu,14.86
Kathmandu,15.35
Kathmandu,14.81
Kathmandu,14.68
Kathmandu,14.54
Kathmandu,15.15
Kathmandu,15.10
Kathmandu,15.34
Kathmandu,15.04
Kathmandu,14.70
Kathmandu,14.90
Kathmandu,14.86
Kathmandu,15.61
Kathmandu,15.22
Kathmandu,15.10
Kathmandu,14.73
Kathmandu,14.57
Kathmandu,14.74
Kathmandu,15.13
Kathmandu,14.55
Kathmandu,15.21
Kathmandu,14.64
Kathmandu,14.44
Kathmandu,15.29
Kathmandu,14.93
Kathmandu,14.27
Kathmandu,14.96
Kathmandu,15.07
Kathmandu,15.11
Kathmandu,14.85
Kathmandu,14.97
Kathmandu,14.86
Kathmandu,14.46
Kathmandu,15.22
Kathmandu,15.13
Kathmandu,14.73
Kathmandu,14.78
Kathmandu,14.34
Kathmandu,15.14
Kathmandu,15.41
Kathmandu,14.78
Kathmandu,15.28
Kathmandu,15.36
Kathmandu,14.91
Kathmandu,15.11
Kathmandu,14.94
Kathmandu,14.95
Kathmandu,15.16
Kathmandu,15.30
